ARTNR;PFAD;BILDNUMMER;
022901;https://best-nutrition.de/media/image/product/475/lg/gn-100-dairy-whey-2230g-chocolate.jpg;1; 
022901;https://best-nutrition.de/media/image/product/475/lg/gn-100-dairy-whey-2230g-chocolate~2.jpg;2;
022902;https://best-nutrition.de/media/image/product/476/lg/gn-100-dairy-whey-2230g-vanille.jpg;1; 
022902;https://best-nutrition.de/media/image/product/476/lg/gn-100-dairy-whey-2230g-vanille~2.jpg;2;
022903;https://best-nutrition.de/media/image/product/477/lg/gn-100-dairy-whey-2230g-strawberry.jpg;1; 
022903;https://best-nutrition.de/media/image/product/477/lg/gn-100-dairy-whey-2230g-strawberry~2.jpg;2;
022904;https://best-nutrition.de/media/image/product/478/lg/gn-100-dairy-whey-2230g-cookies-cream.jpg;1; 
022904;https://best-nutrition.de/media/image/product/478/lg/gn-100-dairy-whey-2230g-cookies-cream~2.jpg;2;
053500;https://best-nutrition.de/media/image/product/484/lg/peak-glucofast-3000g.jpg;1; 
053500;https://best-nutrition.de/media/image/product/484/lg/peak-glucofast-3000g~2.jpg;2;
032600;https://best-nutrition.de/media/image/product/502/lg/chiba-40926-lady-gel-weiss.jpg;1; 
032600;https://best-nutrition.de/media/image/product/502/lg/chiba-40926-lady-gel-weiss~2.jpg;2;
032600-001;https://best-nutrition.de/media/image/product/503/lg/chiba-40926-lady-gel-weiss-xs.jpg;1; 
032600-001;https://best-nutrition.de/media/image/product/503/lg/chiba-40926-lady-gel-weiss-xs~2.jpg;2;
032600-002;https://best-nutrition.de/media/image/product/504/lg/chiba-40926-lady-gel-weiss-s.jpg;1; 
032600-002;https://best-nutrition.de/media/image/product/504/lg/chiba-40926-lady-gel-weiss-s~2.jpg;2;
032800;https://best-nutrition.de/media/image/product/512/lg/chiba-40946-lady-diamond-grau.jpg;1; 
032800;https://best-nutrition.de/media/image/product/512/lg/chiba-40946-lady-diamond-grau~2.jpg;2;
032800-001;https://best-nutrition.de/media/image/product/513/lg/chiba-40946-lady-diamond-grau-xs.jpg;1; 
032800-001;https://best-nutrition.de/media/image/product/513/lg/chiba-40946-lady-diamond-grau-xs~2.jpg;2;
032800-002;https://best-nutrition.de/media/image/product/514/lg/chiba-40946-lady-diamond-grau-s.jpg;1; 
032800-002;https://best-nutrition.de/media/image/product/514/lg/chiba-40946-lady-diamond-grau-s~2.jpg;2;
032800-003;https://best-nutrition.de/media/image/product/515/lg/chiba-40946-lady-diamond-grau-m.jpg;1; 
032800-003;https://best-nutrition.de/media/image/product/515/lg/chiba-40946-lady-diamond-grau-m~2.jpg;2;
032800-004;https://best-nutrition.de/media/image/product/516/lg/chiba-40946-lady-diamond-grau-l.jpg;1; 
032800-004;https://best-nutrition.de/media/image/product/516/lg/chiba-40946-lady-diamond-grau-l~2.jpg;2;
032900;https://best-nutrition.de/media/image/product/517/lg/chiba-40946-lady-diamond-rot.jpg;1; 
032900;https://best-nutrition.de/media/image/product/517/lg/chiba-40946-lady-diamond-rot~2.jpg;2;
032900-001;https://best-nutrition.de/media/image/product/518/lg/chiba-40946-lady-diamond-rot-xs.jpg;1; 
032900-001;https://best-nutrition.de/media/image/product/518/lg/chiba-40946-lady-diamond-rot-xs~2.jpg;2;
032900-002;https://best-nutrition.de/media/image/product/519/lg/chiba-40946-lady-diamond-rot-s.jpg;1; 
032900-002;https://best-nutrition.de/media/image/product/519/lg/chiba-40946-lady-diamond-rot-s~2.jpg;2;
032900-003;https://best-nutrition.de/media/image/product/520/lg/chiba-40946-lady-diamond-rot-m.jpg;1; 
032900-003;https://best-nutrition.de/media/image/product/520/lg/chiba-40946-lady-diamond-rot-m~2.jpg;2;
032900-004;https://best-nutrition.de/media/image/product/521/lg/chiba-40946-lady-diamond-rot-l.jpg;1; 
032900-004;https://best-nutrition.de/media/image/product/521/lg/chiba-40946-lady-diamond-rot-l~2.jpg;2;
033000;https://best-nutrition.de/media/image/product/522/lg/chiba-40948-lady-diamond-schwarz.jpg;1; 
033000;https://best-nutrition.de/media/image/product/522/lg/chiba-40948-lady-diamond-schwarz~2.jpg;2;
033000-001;https://best-nutrition.de/media/image/product/523/lg/chiba-40948-lady-diamond-schwarz-xs.jpg;1; 
033000-001;https://best-nutrition.de/media/image/product/523/lg/chiba-40948-lady-diamond-schwarz-xs~2.jpg;2;
033000-002;https://best-nutrition.de/media/image/product/524/lg/chiba-40948-lady-diamond-schwarz-s.jpg;1; 
033000-002;https://best-nutrition.de/media/image/product/524/lg/chiba-40948-lady-diamond-schwarz-s~2.jpg;2;
033000-003;https://best-nutrition.de/media/image/product/525/lg/chiba-40948-lady-diamond-schwarz-m.jpg;1; 
033000-003;https://best-nutrition.de/media/image/product/525/lg/chiba-40948-lady-diamond-schwarz-m~2.jpg;2;
033000-004;https://best-nutrition.de/media/image/product/526/lg/chiba-40948-lady-diamond-schwarz-l.jpg;1; 
033000-004;https://best-nutrition.de/media/image/product/526/lg/chiba-40948-lady-diamond-schwarz-l~2.jpg;2;
033200;https://best-nutrition.de/media/image/product/528/lg/chiba-40610-powerstrap-i.jpg;1;
033400;https://best-nutrition.de/media/image/product/530/lg/chiba-40650-power-grips.jpg;1;
033500;https://best-nutrition.de/media/image/product/531/lg/chiba-40958-latzughaken-powerhook.jpg;1;
033600;https://best-nutrition.de/media/image/product/532/lg/chiba-40700-head-harness-nackentrainer.jpg;1;
033700;https://best-nutrition.de/media/image/product/533/lg/chiba-40710-armschlaufen.jpg;1;
033800;https://best-nutrition.de/media/image/product/534/lg/chiba-40720-beinschlaufen.jpg;1;
033900;https://best-nutrition.de/media/image/product/535/lg/chiba-40734-gripper.jpg;1; 
033900;https://best-nutrition.de/media/image/product/535/lg/chiba-40734-gripper~2.jpg;2;
034000;https://best-nutrition.de/media/image/product/536/lg/chiba-40740-power-pad.jpg;1;
034200;https://best-nutrition.de/media/image/product/538/lg/chiba-40426-handgelenkbandage.jpg;1; 
034200;https://best-nutrition.de/media/image/product/538/lg/chiba-40426-handgelenkbandage~2.jpg;2;
034400;https://best-nutrition.de/media/image/product/540/lg/chiba-40794-nackenrolle.jpg;1;
012501;https://best-nutrition.de/media/image/product/541/lg/olimp-redweiler-480g-pulver-red-punch.jpg;1; 
012501;https://best-nutrition.de/media/image/product/541/lg/olimp-redweiler-480g-pulver-red-punch~2.jpg;2; 
012501;https://best-nutrition.de/media/image/product/541/lg/olimp-redweiler-480g-pulver-red-punch~3.png;3;
012502;https://best-nutrition.de/media/image/product/542/lg/olimp-redweiler-480g-pulver-orange.jpg;1; 
012502;https://best-nutrition.de/media/image/product/542/lg/olimp-redweiler-480g-pulver-orange~2.jpg;2; 
012502;https://best-nutrition.de/media/image/product/542/lg/olimp-redweiler-480g-pulver-orange~3.png;3;
100100;https://best-nutrition.de/media/image/product/561/lg/quest-nutrition-quest-protein-bar-12x-riegel-mhd-ware.jpg;1;
100100-0005;https://best-nutrition.de/media/image/product/566/lg/quest-nutrition-quest-protein-bar-12x-riegel-chocolate-peanut-butter-mhd.jpg;1;
100100-0006;https://best-nutrition.de/media/image/product/567/lg/quest-nutrition-quest-protein-bar-12x-riegel-cinnamon-roll-mhd.jpg;1;
120100;https://best-nutrition.de/media/image/product/581/lg/mutant-bcaa-97-348g.jpg;1;
120100-0001;https://best-nutrition.de/media/image/product/582/lg/mutant-bcaa-97-348g-blue-raspberry.jpg;1;
120100-0002;https://best-nutrition.de/media/image/product/583/lg/mutant-bcaa-97-348g-green-apple.jpg;1;
120200;https://best-nutrition.de/media/image/product/585/lg/mutant-amino-300-tabletten.jpg;1;
120300;https://best-nutrition.de/media/image/product/586/lg/mutant-mass-68kg.jpg;1; 
120300;https://best-nutrition.de/media/image/product/586/lg/mutant-mass-68kg~2.jpg;2;
120300-0003;https://best-nutrition.de/media/image/product/589/lg/mutant-mass-68kg-cookies-cream.jpg;1; 
120300-0003;https://best-nutrition.de/media/image/product/589/lg/mutant-mass-68kg-cookies-cream~2.jpg;2;
120300-0005;https://best-nutrition.de/media/image/product/591/lg/mutant-mass-68kg-strawberry-banana.jpg;1; 
120300-0005;https://best-nutrition.de/media/image/product/591/lg/mutant-mass-68kg-strawberry-banana~2.jpg;2;
120400;https://best-nutrition.de/media/image/product/593/lg/mutant-mass-22kg.jpg;1; 
120400;https://best-nutrition.de/media/image/product/593/lg/mutant-mass-22kg~2.jpg;2;
120600;https://best-nutrition.de/media/image/product/602/lg/mutant-test-180-kapsel.jpg;1;
130200;https://best-nutrition.de/media/image/product/612/lg/stacker2-black-burn-fatburner-120-kapsel.jpg;1;
130500;https://best-nutrition.de/media/image/product/615/lg/stacker2-stacker-4-100-kapsel.jpg;1;
180200;https://best-nutrition.de/media/image/product/654/lg/universal-animal-pak-44-serv.jpg;1;
220200;https://best-nutrition.de/media/image/product/669/lg/bsn-amino-x-30serv.jpg;1; 
220200;https://best-nutrition.de/media/image/product/669/lg/bsn-amino-x-30serv~2.jpg;2; 
220200;https://best-nutrition.de/media/image/product/669/lg/bsn-amino-x-30serv~3.jpg;3;
220200-0001;https://best-nutrition.de/media/image/product/670/lg/bsn-amino-x-30serv-fruit-punch.jpg;1;
220200-0002;https://best-nutrition.de/media/image/product/671/lg/bsn-amino-x-30serv-green-apple.jpg;1;
220200-0003;https://best-nutrition.de/media/image/product/672/lg/bsn-amino-x-30serv-watermelon.jpg;1;
230100;https://best-nutrition.de/media/image/product/673/lg/tested-vitamin-c-1000-100-tabl.jpg;1;
230200;https://best-nutrition.de/media/image/product/674/lg/tested-zinc-30mg-250-tabletten.jpg;1;
016900;https://best-nutrition.de/media/image/product/675/lg/olimp-t-100-hardcore-120-caps.jpg;1;
017000;https://best-nutrition.de/media/image/product/676/lg/olimp-mct-oel-400ml.jpg;1;
034600;https://best-nutrition.de/media/image/product/685/lg/chiba-40828-nylon-trainingsguertel.jpg;1;
034600-001;https://best-nutrition.de/media/image/product/686/lg/chiba-40828-nylon-trainingsguertel-s.jpg;1;
034600-002;https://best-nutrition.de/media/image/product/687/lg/chiba-40828-nylon-trainingsguertel-m.jpg;1;
034600-003;https://best-nutrition.de/media/image/product/688/lg/chiba-40828-nylon-trainingsguertel-l.jpg;1;
034600-004;https://best-nutrition.de/media/image/product/689/lg/chiba-40828-nylon-trainingsguertel-xl.jpg;1;
034600-005;https://best-nutrition.de/media/image/product/690/lg/chiba-40828-nylon-trainingsguertel-xxl.jpg;1;
034700;https://best-nutrition.de/media/image/product/691/lg/chiba-40838-nylon-profi.jpg;1;
034700-001;https://best-nutrition.de/media/image/product/692/lg/chiba-40838-nylon-profi-s.jpg;1;
034700-002;https://best-nutrition.de/media/image/product/693/lg/chiba-40838-nylon-profi-m.jpg;1;
034700-003;https://best-nutrition.de/media/image/product/694/lg/chiba-40838-nylon-profi-l.jpg;1;
034700-004;https://best-nutrition.de/media/image/product/695/lg/chiba-40838-nylon-profi-xl.jpg;1;
034700-005;https://best-nutrition.de/media/image/product/696/lg/chiba-40838-nylon-profi-xxl.jpg;1;
034900;https://best-nutrition.de/media/image/product/703/lg/chiba-40890-dipping-belt.jpg;1;
013304;https://best-nutrition.de/media/image/product/723/lg/olimp-bcaa-xplode-powder-500g-fruit-punch.jpg;1;
013404;https://best-nutrition.de/media/image/product/724/lg/olimp-bcaa-xplode-powder-1kg-fruit-punch.jpg;1;
017600;https://best-nutrition.de/media/image/product/725/lg/olimp-thermo-speed-extreme-mega-caps-120-kapsel.jpg;1;
170600;https://best-nutrition.de/media/image/product/727/lg/muscle-pharm-amino-1-50-serv.jpg;1;
017700;https://best-nutrition.de/media/image/product/735/lg/olimp-beta-solar-30-caps.jpg;1;
017800;https://best-nutrition.de/media/image/product/746/lg/olimp-gold-vit-c-1000-sport-edition-60-caps.jpg;1;
320100;https://best-nutrition.de/media/image/product/779/lg/scitec-transparent-shaker-700ml.jpg;1;
360100;https://best-nutrition.de/media/image/product/791/lg/cellucor-c4-30serv-195g.jpg;1;
320200;https://best-nutrition.de/media/image/product/795/lg/scitec-100-whey-professional-2350g.jpg;1;
320300;https://best-nutrition.de/media/image/product/802/lg/scitec-chromium-picolinate-100-tabletten.jpg;1;
320200-001;https://best-nutrition.de/media/image/product/803/lg/scitec-100-whey-professional-2350g-strawberry-white-chocolate.jpg;1;
320200-002;https://best-nutrition.de/media/image/product/804/lg/scitec-100-whey-professional-2350g-vanilla-verry-berry.jpg;1;
320200-004;https://best-nutrition.de/media/image/product/806/lg/scitec-100-whey-professional-2350g-banana.jpg;1;
320200-005;https://best-nutrition.de/media/image/product/807/lg/scitec-100-whey-professional-2350g-coconut-chocolate.jpg;1;
320200-011;https://best-nutrition.de/media/image/product/815/lg/scitec-100-whey-professional-2350g-chocolate-hazelnut.jpg;1;
320200-007;https://best-nutrition.de/media/image/product/818/lg/scitec-100-whey-professional-2350g-chocolate.jpg;1;
320200-015;https://best-nutrition.de/media/image/product/819/lg/scitec-100-whey-professional-2350g-vanilla.jpg;1;
180300;https://best-nutrition.de/media/image/product/820/lg/universal-animal-pump-30-packs.jpg;1;
370100;https://best-nutrition.de/media/image/product/822/lg/energy-cake-24x125g.jpg;1; 
370100;https://best-nutrition.de/media/image/product/822/lg/energy-cake-24x125g~2.jpg;2;
370100-0003;https://best-nutrition.de/media/image/product/826/lg/energy-cake-24x125g-chocolate.jpg;1; 
370100-0003;https://best-nutrition.de/media/image/product/826/lg/energy-cake-24x125g-chocolate~2.jpg;2; 
370100-0003;https://best-nutrition.de/media/image/product/826/lg/energy-cake-24x125g-chocolate~3.jpg;3;
370100-0004;https://best-nutrition.de/media/image/product/827/lg/energy-cake-24x125g-yoghurt.jpg;1; 
370100-0004;https://best-nutrition.de/media/image/product/827/lg/energy-cake-24x125g-yoghurt~2.jpg;2; 
370100-0004;https://best-nutrition.de/media/image/product/827/lg/energy-cake-24x125g-yoghurt~3.jpg;3;
320500;https://best-nutrition.de/media/image/product/834/lg/scitec-amino-charge-570g.jpg;1;
230300;https://best-nutrition.de/media/image/product/836/lg/tested-vitamin-d-90-kapsel.jpg;1;
018100;https://best-nutrition.de/media/image/product/842/lg/olimp-vita-min-multiple-sport-60-kapsel.jpg;1;
320600;https://best-nutrition.de/media/image/product/849/lg/scitec-100-whey-professional-920g.jpg;1;
320900;https://best-nutrition.de/media/image/product/869/lg/scitec-amino-5600-200-tabletten.jpg;1;
321000;https://best-nutrition.de/media/image/product/870/lg/scitec-amino-5600-500-tabletten.jpg;1;
321200;https://best-nutrition.de/media/image/product/872/lg/scitec-bcaa-x-120-kapsel.jpg;1;
321300;https://best-nutrition.de/media/image/product/873/lg/scitec-bcaa-x-330-kapsel.jpg;1;
321400;https://best-nutrition.de/media/image/product/874/lg/scitec-creatine-monohydrate-300g.jpg;1;
321500;https://best-nutrition.de/media/image/product/875/lg/scitec-g-bcaa-250-kapsel.jpg;1;
320600-024;https://best-nutrition.de/media/image/product/898/lg/scitec-100-whey-professional-920g-strawberry-white-chocolate.jpg;1;
320600-0002;https://best-nutrition.de/media/image/product/899/lg/scitec-100-whey-professional-920g-vanilla-verry-berry.jpg;1;
320600-006;https://best-nutrition.de/media/image/product/901/lg/scitec-100-whey-professional-920g-banana.jpg;1;
320600-007;https://best-nutrition.de/media/image/product/902/lg/scitec-100-whey-professional-920g-coconut-chocolate.jpg;1;
320600-009;https://best-nutrition.de/media/image/product/904/lg/scitec-100-whey-professional-920g-coconut.jpg;1;
320600-014;https://best-nutrition.de/media/image/product/910/lg/scitec-100-whey-professional-920g-chocolate-hazelnut.jpg;1;
320600-011;https://best-nutrition.de/media/image/product/913/lg/scitec-100-whey-professional-920g-chocolate.jpg;1;
320600-017;https://best-nutrition.de/media/image/product/914/lg/scitec-100-whey-professional-920g-vanilla.jpg;1;
322100;https://best-nutrition.de/media/image/product/915/lg/scitec-l-glutamin-300g.jpg;1;
322300;https://best-nutrition.de/media/image/product/917/lg/scitec-tryptophan-60-kapsel.jpg;1;
322400;https://best-nutrition.de/media/image/product/918/lg/scitec-whey-isolate-700g.jpg;1;
322400-0001;https://best-nutrition.de/media/image/product/930/lg/scitec-whey-isolate-700g-banana.jpg;1;
322400-0002;https://best-nutrition.de/media/image/product/931/lg/scitec-whey-isolate-700g-strawberry.jpg;1;
322400-0003;https://best-nutrition.de/media/image/product/932/lg/scitec-whey-isolate-700g-chocolate.jpg;1;
322400-0005;https://best-nutrition.de/media/image/product/934/lg/scitec-whey-isolate-700g-vanilla.jpg;1;
322700;https://best-nutrition.de/media/image/product/941/lg/scitec-zinc-100-tabletten.jpg;1;
320600-016;https://best-nutrition.de/media/image/product/947/lg/scitec-100-whey-professional-920g-strawberry.jpg;1;
320200-014;https://best-nutrition.de/media/image/product/948/lg/scitec-100-whey-professional-2350g-strawberry.jpg;1;
320600-018;https://best-nutrition.de/media/image/product/949/lg/scitec-100-whey-professional-920g-chocolate-coockies-cream.jpg;1;
390200;https://best-nutrition.de/media/image/product/960/lg/myshaker-individueller-shaker-700ml.jpg;1; 
390200;https://best-nutrition.de/media/image/product/960/lg/myshaker-individueller-shaker-700ml~2.jpg;2; 
390200;https://best-nutrition.de/media/image/product/960/lg/myshaker-individueller-shaker-700ml~3.jpg;3;
180400;https://best-nutrition.de/media/image/product/961/lg/universal-animal-stak-21-packs.jpg;1;
180500;https://best-nutrition.de/media/image/product/962/lg/universal-animal-nitro-44-packs.jpg;1;
230400;https://best-nutrition.de/media/image/product/966/lg/tested-arginine-nitrate-120-kapsel.jpg;1;
230500;https://best-nutrition.de/media/image/product/967/lg/tested-beta-alanine-180-kapsel.jpg;1;
230700;https://best-nutrition.de/media/image/product/969/lg/tested-liver-project-120-kapsel.jpg;1;
230800;https://best-nutrition.de/media/image/product/970/lg/tested-rhodiola-60-kapsel.jpg;1;
121000;https://best-nutrition.de/media/image/product/991/lg/mutant-pump-154-kapsel.jpg;1;
430200;https://best-nutrition.de/media/image/product/1004/lg/muscletech-100-mass-gainer-55kg.jpg;1;
031700-001;https://best-nutrition.de/media/image/product/1009/lg/chiba-40428-allround-schwarz-s.jpg;1; 
031700-001;https://best-nutrition.de/media/image/product/1009/lg/chiba-40428-allround-schwarz-s~2.jpg;2;
031700-002;https://best-nutrition.de/media/image/product/1010/lg/chiba-40428-allround-schwarz-m.jpg;1; 
031700-002;https://best-nutrition.de/media/image/product/1010/lg/chiba-40428-allround-schwarz-m~2.jpg;2;
031700-003;https://best-nutrition.de/media/image/product/1011/lg/chiba-40428-allround-schwarz-l.jpg;1; 
